MGA,Program Name,Issuing Company,Full policy number,Policy Effective Date,Policy Expiration Date,Insured Name,Insured Address,Insured City,Insured State,Insured Zip,Transaction Effective Date,Transaction Expiration Date,Premium,Terrorism Premium,Total Gross Premium including Terrorism,Commission amount,Net Premium,Surcharge amount,Tax Amount,Tax Type,Fee Amount,Fee Type,Payment terms,Book or Process Date,Policy Type,Transaction Type,Primary/Excess Indicator,Attachment Point,CM/Occ Indicator,Risk/Location #,Risk/Location Address,Risk/Location City,Risk/Location State,Risk/Location Zip,Risk/Location premium,Technical Price,IRPM (Individual Risk Premium Modification),Exposure Type,Exposure Amount,Policy Occurrence Limit,Policy Aggregate Limit,SIR/Deductible indicator,SIR/Deductible amount,SIR/Deductible type,NAICS or SIC Code,Annual Statement Line Code,Annual Statement Line Description,Issue Date,Policy Event Number,Carrier %,Carrier Limit,Broker/Agent,Broker/Agent Address,Broker/Agent City,Broker/Agent State,Broker/Agent Zip,Direct/Assumed,Fac?,Damage to Premises Rented to you Limit,Medical Expense Limit Included,Medical Expense Limit,Personal and Advertising Injury Limit,Products/Completed Operations Aggregate Limit,Employee Benefits Limit
Daniel Abrahamsen,,,ASC-5139252-00,25-10-2023,25-10-2024,ICOMPLETE MOVING LLC,6012 W MESCAL ST,GLENDALE,AZ,85304,25-10-2023,25-10-2024,0,,,0,,,,,,,,25-10-2023,New Business,NB,Primary,0,Occurrence,,6012 W MESCAL ST,,AZ,85304,,,,1,,750000,"$2,000,000",,,,,,,,ASC-5139252-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-3935840-00,10-10-2023,10-10-2024,ARRIVAL TRANSPORTATION LLC,451 KINGSTON AVE APT D2,BROOKLYN,NY,11225,17-10-2023,10-10-2024,1742.92,,,305.01,,,,,,,,17-10-2023,Endorsement,EN,Primary,0,Occurrence,,66 W FLAGLER 9 FLOOR,,FL,33130,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-3935840-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-3935840-00,10-10-2023,10-10-2024,ARRIVAL TRANSPORTATION LLC,451 KINGSTON AVE APT D2,BROOKLYN,NY,11225,17-10-2023,10-10-2024,0,,,0,,,,,,,,17-10-2023,Endorsement,EN,Primary,0,Occurrence,,66 W FLAGLER 9 FLOOR,,FL,33130,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-3935840-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-3935840-00,10-10-2023,10-10-2024,ARRIVAL TRANSPORTATION LLC,451 KINGSTON AVE APT D2,BROOKLYN,NY,11225,17-10-2023,10-10-2024,0,,,0,,,,,,,,17-10-2023,Endorsement,EN,Primary,0,Occurrence,,66 W FLAGLER 9 FLOOR,,FL,33130,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-3935840-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-3935840-00,10-10-2023,10-10-2024,ARRIVAL TRANSPORTATION LLC,451 KINGSTON AVE APT D2,BROOKLYN,NY,11225,17-10-2023,10-10-2024,0,,,0,,,,,,,,17-10-2023,Endorsement,EN,Primary,0,Occurrence,,66 W FLAGLER 9 FLOOR,,FL,33130,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-3935840-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8399004-00,26-10-2023,26-10-2024,BOSS HOGG LOGISTICS LLC,18 HAWTHORNE DR,HARRISON,AR,72601-2302,26-10-2023,26-10-2024,6650,,,1163.75,,,,,,,,26-10-2023,New Business,NB,Primary,0,Occurrence,,18 HAWTHORNE DR,,AR,72601,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-8399004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8399004-00,26-10-2023,26-10-2024,BOSS HOGG LOGISTICS LLC,18 HAWTHORNE DR,HARRISON,AR,72601-2302,26-10-2023,26-10-2024,0,,,0,,,,,,,,26-10-2023,New Business,NB,Primary,0,Occurrence,,18 HAWTHORNE DR,,AR,72601,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-8399004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8399004-00,26-10-2023,26-10-2024,BOSS HOGG LOGISTICS LLC,18 HAWTHORNE DR,HARRISON,AR,72601-2302,26-10-2023,26-10-2024,100,,,17.5,,,,,,,,26-10-2023,New Business,NB,Primary,0,Occurrence,,18 HAWTHORNE DR,,AR,72601,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-8399004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8399004-00,26-10-2023,26-10-2024,BOSS HOGG LOGISTICS LLC,18 HAWTHORNE DR,HARRISON,AR,72601-2302,26-10-2023,26-10-2024,200,,,35,,,,,,,,26-10-2023,New Business,NB,Primary,0,Occurrence,,18 HAWTHORNE DR,,AR,72601,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-8399004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8399004-00,26-10-2023,26-10-2024,BOSS HOGG LOGISTICS LLC,18 HAWTHORNE DR,HARRISON,AR,72601-2302,26-10-2023,26-10-2024,6650,,,1163.75,,,,,,,,26-10-2023,New Business,NB,Primary,0,Occurrence,,18 HAWTHORNE DR,,AR,72601,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-8399004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8399004-00,26-10-2023,26-10-2024,BOSS HOGG LOGISTICS LLC,18 HAWTHORNE DR,HARRISON,AR,72601-2302,26-10-2023,26-10-2024,0,,,0,,,,,,,,26-10-2023,New Business,NB,Primary,0,Occurrence,,18 HAWTHORNE DR,,AR,72601,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-8399004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8399004-00,26-10-2023,26-10-2024,BOSS HOGG LOGISTICS LLC,18 HAWTHORNE DR,HARRISON,AR,72601-2302,26-10-2023,26-10-2024,100,,,17.5,,,,,,,,26-10-2023,New Business,NB,Primary,0,Occurrence,,18 HAWTHORNE DR,,AR,72601,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-8399004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8399004-00,26-10-2023,26-10-2024,BOSS HOGG LOGISTICS LLC,18 HAWTHORNE DR,HARRISON,AR,72601-2302,26-10-2023,26-10-2024,200,,,35,,,,,,,,26-10-2023,New Business,NB,Primary,0,Occurrence,,18 HAWTHORNE DR,,AR,72601,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-8399004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8399004-00,26-10-2023,26-10-2024,BOSS HOGG LOGISTICS LLC,18 HAWTHORNE DR,HARRISON,AR,72601-2302,26-10-2023,26-10-2024,6650,,,1163.75,,,,,,,,26-10-2023,New Business,NB,Primary,0,Occurrence,,18 HAWTHORNE DR,,AR,72601,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-8399004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8399004-00,26-10-2023,26-10-2024,BOSS HOGG LOGISTICS LLC,18 HAWTHORNE DR,HARRISON,AR,72601-2302,26-10-2023,26-10-2024,0,,,0,,,,,,,,26-10-2023,New Business,NB,Primary,0,Occurrence,,18 HAWTHORNE DR,,AR,72601,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-8399004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8399004-00,26-10-2023,26-10-2024,BOSS HOGG LOGISTICS LLC,18 HAWTHORNE DR,HARRISON,AR,72601-2302,26-10-2023,26-10-2024,100,,,17.5,,,,,,,,26-10-2023,New Business,NB,Primary,0,Occurrence,,18 HAWTHORNE DR,,AR,72601,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-8399004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8399004-00,26-10-2023,26-10-2024,BOSS HOGG LOGISTICS LLC,18 HAWTHORNE DR,HARRISON,AR,72601-2302,26-10-2023,26-10-2024,200,,,35,,,,,,,,26-10-2023,New Business,NB,Primary,0,Occurrence,,18 HAWTHORNE DR,,AR,72601,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-8399004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8399004-00,26-10-2023,26-10-2024,BOSS HOGG LOGISTICS LLC,18 HAWTHORNE DR,HARRISON,AR,72601-2302,26-10-2023,26-10-2024,6650,,,1163.75,,,,,,,,26-10-2023,New Business,NB,Primary,0,Occurrence,,18 HAWTHORNE DR,,AR,72601,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-8399004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8399004-00,26-10-2023,26-10-2024,BOSS HOGG LOGISTICS LLC,18 HAWTHORNE DR,HARRISON,AR,72601-2302,26-10-2023,26-10-2024,0,,,0,,,,,,,,26-10-2023,New Business,NB,Primary,0,Occurrence,,18 HAWTHORNE DR,,AR,72601,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-8399004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8399004-00,26-10-2023,26-10-2024,BOSS HOGG LOGISTICS LLC,18 HAWTHORNE DR,HARRISON,AR,72601-2302,26-10-2023,26-10-2024,100,,,17.5,,,,,,,,26-10-2023,New Business,NB,Primary,0,Occurrence,,18 HAWTHORNE DR,,AR,72601,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-8399004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8399004-00,26-10-2023,26-10-2024,BOSS HOGG LOGISTICS LLC,18 HAWTHORNE DR,HARRISON,AR,72601-2302,26-10-2023,26-10-2024,200,,,35,,,,,,,,26-10-2023,New Business,NB,Primary,0,Occurrence,,18 HAWTHORNE DR,,AR,72601,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-8399004-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4623410-00,15-08-2023,15-08-2024,NATIONWIDE TRANZPORT INC,581 Brighthaven Ave,El Cajon,CA,92019,26-10-2023,15-08-2024,0,,,0,,,,,,,,26-10-2023,Endorsement,EN,Primary,0,Occurrence,,581 Brighthaven Ave,,CA,92019,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-4623410-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4623410-00,15-08-2023,15-08-2024,NATIONWIDE TRANZPORT INC,581 Brighthaven Ave,El Cajon,CA,92019,26-10-2023,15-08-2024,0,,,0,,,,,,,,26-10-2023,Endorsement,EN,Primary,0,Occurrence,,581 Brighthaven Ave,,CA,92019,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-4623410-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4623410-00,15-08-2023,15-08-2024,NATIONWIDE TRANZPORT INC,581 Brighthaven Ave,El Cajon,CA,92019,26-10-2023,15-08-2024,8.49,,,1.49,,,,,,,,26-10-2023,Endorsement,EN,Primary,0,Occurrence,,581 Brighthaven Ave,,CA,92019,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-4623410-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4623410-00,15-08-2023,15-08-2024,NATIONWIDE TRANZPORT INC,581 Brighthaven Ave,El Cajon,CA,92019,26-10-2023,15-08-2024,0,,,0,,,,,,,,26-10-2023,Endorsement,EN,Primary,0,Occurrence,,581 Brighthaven Ave,,CA,92019,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-4623410-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4623410-00,15-08-2023,15-08-2024,NATIONWIDE TRANZPORT INC,581 Brighthaven Ave,El Cajon,CA,92019,26-10-2023,15-08-2024,0,,,0,,,,,,,,26-10-2023,Endorsement,EN,Primary,0,Occurrence,,581 Brighthaven Ave,,CA,92019,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-4623410-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4623410-00,15-08-2023,15-08-2024,NATIONWIDE TRANZPORT INC,581 Brighthaven Ave,El Cajon,CA,92019,26-10-2023,15-08-2024,0,,,0,,,,,,,,26-10-2023,Endorsement,EN,Primary,0,Occurrence,,581 Brighthaven Ave,,CA,92019,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-4623410-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4623410-00,15-08-2023,15-08-2024,NATIONWIDE TRANZPORT INC,581 Brighthaven Ave,El Cajon,CA,92019,26-10-2023,15-08-2024,8.49,,,1.49,,,,,,,,26-10-2023,Endorsement,EN,Primary,0,Occurrence,,581 Brighthaven Ave,,CA,92019,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-4623410-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4623410-00,15-08-2023,15-08-2024,NATIONWIDE TRANZPORT INC,581 Brighthaven Ave,El Cajon,CA,92019,26-10-2023,15-08-2024,0,,,0,,,,,,,,26-10-2023,Endorsement,EN,Primary,0,Occurrence,,581 Brighthaven Ave,,CA,92019,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-4623410-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4623410-00,15-08-2023,15-08-2024,NATIONWIDE TRANZPORT INC,581 Brighthaven Ave,El Cajon,CA,92019,26-10-2023,15-08-2024,0,,,0,,,,,,,,26-10-2023,Endorsement,EN,Primary,0,Occurrence,,581 Brighthaven Ave,,CA,92019,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-4623410-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4623410-00,15-08-2023,15-08-2024,NATIONWIDE TRANZPORT INC,581 Brighthaven Ave,El Cajon,CA,92019,26-10-2023,15-08-2024,0,,,0,,,,,,,,26-10-2023,Endorsement,EN,Primary,0,Occurrence,,581 Brighthaven Ave,,CA,92019,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-4623410-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4623410-00,15-08-2023,15-08-2024,NATIONWIDE TRANZPORT INC,581 Brighthaven Ave,El Cajon,CA,92019,26-10-2023,15-08-2024,8.49,,,1.49,,,,,,,,26-10-2023,Endorsement,EN,Primary,0,Occurrence,,581 Brighthaven Ave,,CA,92019,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-4623410-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4623410-00,15-08-2023,15-08-2024,NATIONWIDE TRANZPORT INC,581 Brighthaven Ave,El Cajon,CA,92019,26-10-2023,15-08-2024,0,,,0,,,,,,,,26-10-2023,Endorsement,EN,Primary,0,Occurrence,,581 Brighthaven Ave,,CA,92019,,,,3,,1000000,"$2,000,000",,,,,,,,ASC-4623410-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7540657-00,19-09-2023,19-09-2024,SAFE LOAD TRUCKING LLC,2 N CENTRAL AVE STE 1800,PHOENIX,AZ,85004,25-10-2023,19-09-2024,-9089,,,-1590.58,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,2 N CENTRAL AVE STE 1800,,AZ,85004,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-7540657-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7540657-00,19-09-2023,19-09-2024,SAFE LOAD TRUCKING LLC,2 N CENTRAL AVE STE 1800,PHOENIX,AZ,85004,25-10-2023,19-09-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,2 N CENTRAL AVE STE 1800,,AZ,85004,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-7540657-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7540657-00,19-09-2023,19-09-2024,SAFE LOAD TRUCKING LLC,2 N CENTRAL AVE STE 1800,PHOENIX,AZ,85004,25-10-2023,19-09-2024,-23.47,,,-4.11,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,2 N CENTRAL AVE STE 1800,,AZ,85004,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-7540657-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7540657-00,19-09-2023,19-09-2024,SAFE LOAD TRUCKING LLC,2 N CENTRAL AVE STE 1800,PHOENIX,AZ,85004,25-10-2023,19-09-2024,-134.7,,,-23.57,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,2 N CENTRAL AVE STE 1800,,AZ,85004,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-7540657-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7540657-00,19-09-2023,19-09-2024,SAFE LOAD TRUCKING LLC,2 N CENTRAL AVE STE 1800,PHOENIX,AZ,85004,25-10-2023,19-09-2024,9089,,,1590.58,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,2 N CENTRAL AVE STE 1800,,AZ,85004,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-7540657-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7540657-00,19-09-2023,19-09-2024,SAFE LOAD TRUCKING LLC,2 N CENTRAL AVE STE 1800,PHOENIX,AZ,85004,25-10-2023,19-09-2024,0,,,0,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,2 N CENTRAL AVE STE 1800,,AZ,85004,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-7540657-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7540657-00,19-09-2023,19-09-2024,SAFE LOAD TRUCKING LLC,2 N CENTRAL AVE STE 1800,PHOENIX,AZ,85004,25-10-2023,19-09-2024,23.47,,,4.11,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,2 N CENTRAL AVE STE 1800,,AZ,85004,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-7540657-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7540657-00,19-09-2023,19-09-2024,SAFE LOAD TRUCKING LLC,2 N CENTRAL AVE STE 1800,PHOENIX,AZ,85004,25-10-2023,19-09-2024,134.7,,,23.57,,,,,,,,25-10-2023,Endorsement,EN,Primary,0,Occurrence,,2 N CENTRAL AVE STE 1800,,AZ,85004,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-7540657-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8881696-00,25-10-2023,25-10-2024,G&C LOGISTICS TRANSPORT AND SERVICES LLC,2495 S MASON RD APT 1328,KATY,TX,77450,25-10-2023,25-10-2024,12216.63,,,2137.91,,,,,,,,25-10-2023,New Business,NB,Primary,0,Occurrence,,2495 S MASON RD APT 1328,,TX,77450,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-8881696-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8881696-00,25-10-2023,25-10-2024,G&C LOGISTICS TRANSPORT AND SERVICES LLC,2495 S MASON RD APT 1328,KATY,TX,77450,25-10-2023,25-10-2024,0,,,0,,,,,,,,25-10-2023,New Business,NB,Primary,0,Occurrence,,2495 S MASON RD APT 1328,,TX,77450,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-8881696-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8881696-00,25-10-2023,25-10-2024,G&C LOGISTICS TRANSPORT AND SERVICES LLC,2495 S MASON RD APT 1328,KATY,TX,77450,25-10-2023,25-10-2024,99.31,,,17.38,,,,,,,,25-10-2023,New Business,NB,Primary,0,Occurrence,,2495 S MASON RD APT 1328,,TX,77450,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-8881696-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8881696-00,25-10-2023,25-10-2024,G&C LOGISTICS TRANSPORT AND SERVICES LLC,2495 S MASON RD APT 1328,KATY,TX,77450,25-10-2023,25-10-2024,565.39,,,98.94,,,,,,,,25-10-2023,New Business,NB,Primary,0,Occurrence,,2495 S MASON RD APT 1328,,TX,77450,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-8881696-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8881696-00,25-10-2023,25-10-2024,G&C LOGISTICS TRANSPORT AND SERVICES LLC,2495 S MASON RD APT 1328,KATY,TX,77450,25-10-2023,25-10-2024,12216.63,,,2137.91,,,,,,,,25-10-2023,New Business,NB,Primary,0,Occurrence,,2495 S MASON RD APT 1328,,TX,77450,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-8881696-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8881696-00,25-10-2023,25-10-2024,G&C LOGISTICS TRANSPORT AND SERVICES LLC,2495 S MASON RD APT 1328,KATY,TX,77450,25-10-2023,25-10-2024,0,,,0,,,,,,,,25-10-2023,New Business,NB,Primary,0,Occurrence,,2495 S MASON RD APT 1328,,TX,77450,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-8881696-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8881696-00,25-10-2023,25-10-2024,G&C LOGISTICS TRANSPORT AND SERVICES LLC,2495 S MASON RD APT 1328,KATY,TX,77450,25-10-2023,25-10-2024,99.31,,,17.38,,,,,,,,25-10-2023,New Business,NB,Primary,0,Occurrence,,2495 S MASON RD APT 1328,,TX,77450,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-8881696-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8881696-00,25-10-2023,25-10-2024,G&C LOGISTICS TRANSPORT AND SERVICES LLC,2495 S MASON RD APT 1328,KATY,TX,77450,25-10-2023,25-10-2024,565.39,,,98.94,,,,,,,,25-10-2023,New Business,NB,Primary,0,Occurrence,,2495 S MASON RD APT 1328,,TX,77450,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-8881696-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4040031-00,28-08-2023,28-08-2024,UP TOP BULLZ LLC,PO BOX 3195,ANTIOCH,CA,94531,26-10-2023,28-08-2024,0,,,0,,,,,,,,26-10-2023,Endorsement,EN,Primary,0,Occurrence,,26 W LAKE DR,,CA,94509,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-4040031-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4040031-00,28-08-2023,28-08-2024,UP TOP BULLZ LLC,PO BOX 3195,ANTIOCH,CA,94531,26-10-2023,28-08-2024,0,,,0,,,,,,,,26-10-2023,Endorsement,EN,Primary,0,Occurrence,,26 W LAKE DR,,CA,94509,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-4040031-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-4040031-00,28-08-2023,28-08-2024,UP TOP BULLZ LLC,PO BOX 3195,ANTIOCH,CA,94531,26-10-2023,28-08-2024,12.15,,,2.13,,,,,,,,26-10-2023,Endorsement,EN,Primary,0,Occurrence,,26 W LAKE DR,,CA,94509,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-4040031-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
