,MGA,Program Name,Issuing Company,Full policy number,Policy Effective Date,Policy Expiration Date,Insured Name,Insured Address,Insured City,Insured State,Insured Zip,Transaction Effective Date,Transaction Expiration Date,Premium,Terrorism Premium,Total Gross Premium including Terrorism,Commission amount,Net Premium,Surcharge amount,Tax Amount,Tax Type,Fee Amount,Fee Type,Payment terms,Book or Process Date,Policy Type,Transaction Type,Primary/Excess Indicator,Attachment Point,CM/Occ Indicator,Risk/Location #,Risk/Location Address,Risk/Location City,Risk/Location State,Risk/Location Zip,Risk/Location premium,Technical Price,IRPM (Individual Risk Premium Modification),Exposure Type,Exposure Amount,Policy Occurrence Limit,Policy Aggregate Limit,SIR/Deductible indicator,SIR/Deductible amount,SIR/Deductible type,NAICS or SIC Code,Annual Statement Line Code,Annual Statement Line Description,Issue Date,Policy Event Number,Carrier %,Carrier Limit,Broker/Agent,Broker/Agent Address,Broker/Agent City,Broker/Agent State,Broker/Agent Zip,Direct/Assumed,Fac?,Damage to Premises Rented to you Limit,Medical Expense Limit Included,Medical Expense Limit,Personal and Advertising Injury Limit,Products/Completed Operations Aggregate Limit,Employee Benefits Limit
4445,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-8114659-00,16-09-2023,16-09-2024,KA WORLD INC,2827 FORTUNE AVE,PARMA,OH,44134-2236,20-10-2023,16-09-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,20-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,2827 FORTUNE AVE,HARTFORD,OH,44134-2236,0.0,0,0.0,2,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-8114659-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4446,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-8114659-00,16-09-2023,16-09-2024,KA WORLD INC,2827 FORTUNE AVE,PARMA,OH,44134-2236,20-10-2023,16-09-2024,18.62,0.0,0,3.26,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,20-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,2827 FORTUNE AVE,HARTFORD,OH,44134-2236,0.0,0,0.0,2,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-8114659-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4447,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-8114659-00,16-09-2023,16-09-2024,KA WORLD INC,2827 FORTUNE AVE,PARMA,OH,44134-2236,20-10-2023,16-09-2024,100.14,0.0,0,17.52,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,20-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,2827 FORTUNE AVE,HARTFORD,OH,44134-2236,0.0,0,0.0,2,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-8114659-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4448,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7552748-00,09-10-2023,09-10-2024,CARCASSES LOGISTICS LLC,5746 Polk St,Hollywood,FL,33021,25-10-2023,09-10-2024,-817.82,0.0,0,-143.12,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,10117 Belknap Road,HARTFORD,TX,77498,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7552748-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4449,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7552748-00,09-10-2023,09-10-2024,CARCASSES LOGISTICS LLC,5746 Polk St,Hollywood,FL,33021,25-10-2023,09-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,10117 Belknap Road,HARTFORD,TX,77498,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7552748-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4450,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7552748-00,09-10-2023,09-10-2024,CARCASSES LOGISTICS LLC,5746 Polk St,Hollywood,FL,33021,25-10-2023,09-10-2024,14.05,0.0,0,2.46,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,10117 Belknap Road,HARTFORD,TX,77498,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7552748-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4451,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7552748-00,09-10-2023,09-10-2024,CARCASSES LOGISTICS LLC,5746 Polk St,Hollywood,FL,33021,25-10-2023,09-10-2024,-278.08,0.0,0,-48.66,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,10117 Belknap Road,HARTFORD,TX,77498,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7552748-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4452,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2436840-00,18-10-2023,18-10-2024,DAY EXPRESS LLC,234 KAMENA ST APT 3,FAIRVIEW,NJ,07022-1797,18-10-2023,18-10-2024,18668.52,0.0,0,3266.99,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,18-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,234 KAMENA ST APT 3,HARTFORD,NJ,07022-1797,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2436840-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4453,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2436840-00,18-10-2023,18-10-2024,DAY EXPRESS LLC,234 KAMENA ST APT 3,FAIRVIEW,NJ,07022-1797,18-10-2023,18-10-2024,750,0.0,0,131.25,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,18-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,234 KAMENA ST APT 3,HARTFORD,NJ,07022-1797,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2436840-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4454,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2436840-00,18-10-2023,18-10-2024,DAY EXPRESS LLC,234 KAMENA ST APT 3,FAIRVIEW,NJ,07022-1797,18-10-2023,18-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,18-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,234 KAMENA ST APT 3,HARTFORD,NJ,07022-1797,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2436840-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4455,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2436840-00,18-10-2023,18-10-2024,DAY EXPRESS LLC,234 KAMENA ST APT 3,FAIRVIEW,NJ,07022-1797,18-10-2023,18-10-2024,100,0.0,0,17.5,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,18-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,234 KAMENA ST APT 3,HARTFORD,NJ,07022-1797,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2436840-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4456,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3685746-00,17-08-2023,17-08-2024,PACIFIC PARTNERS LOGISTICS INC,29078 Long Horn Ln,Winchester,CA,92596,23-10-2023,17-08-2024,-2351.84,0.0,0,-411.57,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,23-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,29078 Long Horn Ln,HARTFORD,CA,92596,0.0,0,0.0,2,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3685746-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4457,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3685746-00,17-08-2023,17-08-2024,PACIFIC PARTNERS LOGISTICS INC,29078 Long Horn Ln,Winchester,CA,92596,23-10-2023,17-08-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,23-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,29078 Long Horn Ln,HARTFORD,CA,92596,0.0,0,0.0,2,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3685746-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4458,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3685746-00,17-08-2023,17-08-2024,PACIFIC PARTNERS LOGISTICS INC,29078 Long Horn Ln,Winchester,CA,92596,23-10-2023,17-08-2024,30.74,0.0,0,5.38,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,23-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,29078 Long Horn Ln,HARTFORD,CA,92596,0.0,0,0.0,2,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3685746-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4459,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3685746-00,17-08-2023,17-08-2024,PACIFIC PARTNERS LOGISTICS INC,29078 Long Horn Ln,Winchester,CA,92596,23-10-2023,17-08-2024,44.64,0.0,0,7.81,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,23-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,29078 Long Horn Ln,HARTFORD,CA,92596,0.0,0,0.0,2,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3685746-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4460,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3685746-00,17-08-2023,17-08-2024,PACIFIC PARTNERS LOGISTICS INC,29078 Long Horn Ln,Winchester,CA,92596,23-10-2023,17-08-2024,16694.01,0.0,0,2921.45,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,23-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,29078 Long Horn Ln,HARTFORD,CA,92596,0.0,0,0.0,2,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3685746-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4461,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3685746-00,17-08-2023,17-08-2024,PACIFIC PARTNERS LOGISTICS INC,29078 Long Horn Ln,Winchester,CA,92596,23-10-2023,17-08-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,23-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,29078 Long Horn Ln,HARTFORD,CA,92596,0.0,0,0.0,2,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3685746-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4462,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3685746-00,17-08-2023,17-08-2024,PACIFIC PARTNERS LOGISTICS INC,29078 Long Horn Ln,Winchester,CA,92596,23-10-2023,17-08-2024,10.12,0.0,0,1.77,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,23-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,29078 Long Horn Ln,HARTFORD,CA,92596,0.0,0,0.0,2,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3685746-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4463,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3685746-00,17-08-2023,17-08-2024,PACIFIC PARTNERS LOGISTICS INC,29078 Long Horn Ln,Winchester,CA,92596,23-10-2023,17-08-2024,238.82,0.0,0,41.79,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,23-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,29078 Long Horn Ln,HARTFORD,CA,92596,0.0,0,0.0,2,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3685746-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4464,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-8658906-00,25-10-2023,25-10-2024,TOPSIDE LOGISTICS INC,107 W 9TH ST 2ND FLOOR PMB #540,KANSAS CITY,MO,64105,25-10-2023,25-10-2024,12244.45,0.0,0,2142.78,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,107 W 9TH ST 2ND FLOOR PMB #540,HARTFORD,MO,64105,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-8658906-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4465,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-8658906-00,25-10-2023,25-10-2024,TOPSIDE LOGISTICS INC,107 W 9TH ST 2ND FLOOR PMB #540,KANSAS CITY,MO,64105,25-10-2023,25-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,107 W 9TH ST 2ND FLOOR PMB #540,HARTFORD,MO,64105,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-8658906-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4466,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-8658906-00,25-10-2023,25-10-2024,TOPSIDE LOGISTICS INC,107 W 9TH ST 2ND FLOOR PMB #540,KANSAS CITY,MO,64105,25-10-2023,25-10-2024,100,0.0,0,17.5,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,107 W 9TH ST 2ND FLOOR PMB #540,HARTFORD,MO,64105,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-8658906-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4467,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-8658906-00,25-10-2023,25-10-2024,TOPSIDE LOGISTICS INC,107 W 9TH ST 2ND FLOOR PMB #540,KANSAS CITY,MO,64105,25-10-2023,25-10-2024,100,0.0,0,17.5,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,107 W 9TH ST 2ND FLOOR PMB #540,HARTFORD,MO,64105,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-8658906-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4468,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1516179-00,18-08-2023,18-08-2024,BROCK TRANSPORT MANAGEMENT LLC,804 West Mason Street,Mabank,TX,75147,23-10-2023,18-08-2024,0.01,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,23-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,804 West Mason Street,HARTFORD,TX,75147,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1516179-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4469,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1516179-00,18-08-2023,18-08-2024,BROCK TRANSPORT MANAGEMENT LLC,804 West Mason Street,Mabank,TX,75147,23-10-2023,18-08-2024,47.02,0.0,0,8.23,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,23-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,804 West Mason Street,HARTFORD,TX,75147,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1516179-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4470,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1516179-00,18-08-2023,18-08-2024,BROCK TRANSPORT MANAGEMENT LLC,804 West Mason Street,Mabank,TX,75147,23-10-2023,18-08-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,23-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,804 West Mason Street,HARTFORD,TX,75147,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1516179-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4471,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1516179-00,18-08-2023,18-08-2024,BROCK TRANSPORT MANAGEMENT LLC,804 West Mason Street,Mabank,TX,75147,23-10-2023,18-08-2024,63.94,0.0,0,11.19,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,23-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,804 West Mason Street,HARTFORD,TX,75147,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1516179-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4472,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-9907631-00,09-10-2023,09-10-2024,Oasis Oasis Transportation,2790 Lakewood Avenue Southwest,Atlanta,GA,30315,25-10-2023,09-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,2790 Lakewood Avenue Southwest,HARTFORD,GA,30315,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-9907631-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4473,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-9907631-00,09-10-2023,09-10-2024,Oasis Oasis Transportation,2790 Lakewood Avenue Southwest,Atlanta,GA,30315,25-10-2023,09-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,2790 Lakewood Avenue Southwest,HARTFORD,GA,30315,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-9907631-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4474,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-9907631-00,09-10-2023,09-10-2024,Oasis Oasis Transportation,2790 Lakewood Avenue Southwest,Atlanta,GA,30315,25-10-2023,09-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,2790 Lakewood Avenue Southwest,HARTFORD,GA,30315,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-9907631-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4475,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-9907631-00,09-10-2023,09-10-2024,Oasis Oasis Transportation,2790 Lakewood Avenue Southwest,Atlanta,GA,30315,25-10-2023,09-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,2790 Lakewood Avenue Southwest,HARTFORD,GA,30315,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-9907631-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
4476,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2112610-00,29-09-2023,29-09-2024,FANUS TRUCKING LLC,PO BOX 111,STONE MTN,GA,30083-5153,29-09-2023,29-09-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,29-09-2023,Endorsement,EN,Primary,0.0,Occurrence,1.0,1564 Baytree Road,HARTFORD,GA,31602,0.0,0,0.0,1,0,750000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2112610-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
