,Full policy number,Expiring Policy Number,Policy Effective Date,Policy Expiration Date,Transaction Effective Date,Transaction Expiration Date,Transaction Type,Policy Type,Premium,Carrier %,Exposure Type,Policy Occurrence Limit,Policy Aggregate Limit,Attachment Point,SIR/Deductible amount,Commission amount,Risk/Location Address,Risk/Location State,Risk/Location Zip,Insured Name,Insured Address,Insured City,Insured State,Insured Zip,Broker/Agent,MGA,Broker/Agent Address,Broker/Agent City,Broker/Agent State,Broker/Agent Zip,NJ Transaction Number,Primary/Excess Indicator,CM/Occ Indicator,Radius Of Use,"Vehicle Number of Seats, Seating Capacity",Gross Vehicle Weight,Vehicle Number,Vehicle Make,Vehicle Model,Model Year,Vehicle Type
3922,ASC-3267784-00,,2023-08-16,2024-08-16,2023-10-23,2024-08-16,EN,Endorsement,22.05,100.0,3.0,1000000.0,"$2,000,000",0.0,,3.86,322 North Laverne Avenue,CA,93727,ZARA TRANSPORT INC,322 North Laverne Avenue,Fresno,CA,93727,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.645,1-8,"Extra Heavy Trucks (45,001+)",3AKJHHDR7LSLL0819,FREIGHTLINER,CASCADIA,2020.0,Truck
3923,ASC-3267784-00,,2023-08-16,2024-08-16,2023-10-23,2024-08-16,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,322 North Laverne Avenue,CA,93727,ZARA TRANSPORT INC,322 North Laverne Avenue,Fresno,CA,93727,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.645,1-8,"Extra Heavy Trucks (45,001+)",3AKJHHDR7LSLL0819,FREIGHTLINER,CASCADIA,2020.0,Truck
3924,ASC-3267784-00,,2023-08-16,2024-08-16,2023-10-23,2024-08-16,EN,Endorsement,421.92,100.0,3.0,1000000.0,"$2,000,000",0.0,,73.84,322 North Laverne Avenue,CA,93727,ZARA TRANSPORT INC,322 North Laverne Avenue,Fresno,CA,93727,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.645,1-8,"Extra Heavy Trucks (45,001+)",3AKJHHDR5LSLL0544,FREIGHTLINER,CASCADIA,2020.0,Truck
3925,ASC-3267784-00,,2023-08-16,2024-08-16,2023-10-23,2024-08-16,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,322 North Laverne Avenue,CA,93727,ZARA TRANSPORT INC,322 North Laverne Avenue,Fresno,CA,93727,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.645,1-8,"Extra Heavy Trucks (45,001+)",3AKJHHDR5LSLL0544,FREIGHTLINER,CASCADIA,2020.0,Truck
3926,ASC-3267784-00,,2023-08-16,2024-08-16,2023-10-23,2024-08-16,EN,Endorsement,22.05,100.0,3.0,1000000.0,"$2,000,000",0.0,,3.86,322 North Laverne Avenue,CA,93727,ZARA TRANSPORT INC,322 North Laverne Avenue,Fresno,CA,93727,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.645,1-8,"Extra Heavy Trucks (45,001+)",3AKJHHDR5LSLL0544,FREIGHTLINER,CASCADIA,2020.0,Truck
3927,ASC-3267784-00,,2023-08-16,2024-08-16,2023-10-23,2024-08-16,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,322 North Laverne Avenue,CA,93727,ZARA TRANSPORT INC,322 North Laverne Avenue,Fresno,CA,93727,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.645,1-8,"Extra Heavy Trucks (45,001+)",3AKJHHDR5LSLL0544,FREIGHTLINER,CASCADIA,2020.0,Truck
3928,ASC-3267784-00,,2023-08-16,2024-08-16,2023-10-23,2024-08-16,EN,Endorsement,14204.79,100.0,3.0,1000000.0,"$2,000,000",0.0,,2485.84,322 North Laverne Avenue,CA,93727,ZARA TRANSPORT INC,322 North Laverne Avenue,Fresno,CA,93727,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.645,1-8,"Extra Heavy Trucks (45,001+)",3AKJHHDR8LSKZ8379,FREIGHTLINER,CASCADIA,2020.0,Truck
3929,ASC-3267784-00,,2023-08-16,2024-08-16,2023-10-23,2024-08-16,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,322 North Laverne Avenue,CA,93727,ZARA TRANSPORT INC,322 North Laverne Avenue,Fresno,CA,93727,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.645,1-8,"Extra Heavy Trucks (45,001+)",3AKJHHDR8LSKZ8379,FREIGHTLINER,CASCADIA,2020.0,Truck
3930,ASC-3267784-00,,2023-08-16,2024-08-16,2023-10-23,2024-08-16,EN,Endorsement,10.09,100.0,3.0,1000000.0,"$2,000,000",0.0,,1.77,322 North Laverne Avenue,CA,93727,ZARA TRANSPORT INC,322 North Laverne Avenue,Fresno,CA,93727,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.645,1-8,"Extra Heavy Trucks (45,001+)",3AKJHHDR8LSKZ8379,FREIGHTLINER,CASCADIA,2020.0,Truck
3931,ASC-3267784-00,,2023-08-16,2024-08-16,2023-10-23,2024-08-16,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,322 North Laverne Avenue,CA,93727,ZARA TRANSPORT INC,322 North Laverne Avenue,Fresno,CA,93727,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.645,1-8,"Extra Heavy Trucks (45,001+)",3AKJHHDR8LSKZ8379,FREIGHTLINER,CASCADIA,2020.0,Truck
3932,ASC-9897584-00,,2023-10-22,2024-10-22,2023-10-24,2024-10-22,EN,Endorsement,-0.02,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,3653 RIPLEY TRAIL DR,OH,43147-7511,MORO AHMED TRUCKING LLC,3653 RIPLEY TRAIL DR,PICKERINGTON,OH,43147-7511,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.534,1-8,"Medium Trucks (10,000 - 20,000)",5PVNJ8AV4M5T51109,HINO,L6ALP,2021.0,Truck
3933,ASC-9897584-00,,2023-10-22,2024-10-22,2023-10-24,2024-10-22,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,3653 RIPLEY TRAIL DR,OH,43147-7511,MORO AHMED TRUCKING LLC,3653 RIPLEY TRAIL DR,PICKERINGTON,OH,43147-7511,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.534,1-8,"Medium Trucks (10,000 - 20,000)",5PVNJ8AV4M5T51109,HINO,L6ALP,2021.0,Truck
3934,ASC-9897584-00,,2023-10-22,2024-10-22,2023-10-24,2024-10-22,EN,Endorsement,-13.96,100.0,1.0,1000000.0,"$2,000,000",0.0,,-2.44,3653 RIPLEY TRAIL DR,OH,43147-7511,MORO AHMED TRUCKING LLC,3653 RIPLEY TRAIL DR,PICKERINGTON,OH,43147-7511,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.534,1-8,"Medium Trucks (10,000 - 20,000)",5PVNJ8AV4M5T51109,HINO,L6ALP,2021.0,Truck
3935,ASC-9897584-00,,2023-10-22,2024-10-22,2023-10-24,2024-10-22,EN,Endorsement,-32.24,100.0,1.0,1000000.0,"$2,000,000",0.0,,-5.64,3653 RIPLEY TRAIL DR,OH,43147-7511,MORO AHMED TRUCKING LLC,3653 RIPLEY TRAIL DR,PICKERINGTON,OH,43147-7511,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.534,1-8,"Medium Trucks (10,000 - 20,000)",5PVNJ8AV4M5T51109,HINO,L6ALP,2021.0,Truck
3936,ASC-4204686-00,,2023-10-23,2024-10-23,2023-10-23,2024-10-23,NB,New Business,13957,100.0,1.0,1000000.0,"$2,000,000",0.0,,2442.48,1333 Camden Ln,TX,78644,Lisa Moravitz,1333 Camden Ln,Lockhart,TX,78644,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.12,1-8,"Medium Trucks (10,000 - 20,000)",1GC4YUEY6LF210460,CHEVROLET,SILVERADO 3500HD,2020.0,Truck
3937,ASC-4204686-00,,2023-10-23,2024-10-23,2023-10-23,2024-10-23,NB,New Business,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,1333 Camden Ln,TX,78644,Lisa Moravitz,1333 Camden Ln,Lockhart,TX,78644,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.12,1-8,"Medium Trucks (10,000 - 20,000)",1GC4YUEY6LF210460,CHEVROLET,SILVERADO 3500HD,2020.0,Truck
3938,ASC-4204686-00,,2023-10-23,2024-10-23,2023-10-23,2024-10-23,NB,New Business,117.77,100.0,1.0,1000000.0,"$2,000,000",0.0,,20.61,1333 Camden Ln,TX,78644,Lisa Moravitz,1333 Camden Ln,Lockhart,TX,78644,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.12,1-8,"Medium Trucks (10,000 - 20,000)",1GC4YUEY6LF210460,CHEVROLET,SILVERADO 3500HD,2020.0,Truck
3939,ASC-4204686-00,,2023-10-23,2024-10-23,2023-10-23,2024-10-23,NB,New Business,708.56,100.0,1.0,1000000.0,"$2,000,000",0.0,,124.0,1333 Camden Ln,TX,78644,Lisa Moravitz,1333 Camden Ln,Lockhart,TX,78644,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.12,1-8,"Medium Trucks (10,000 - 20,000)",1GC4YUEY6LF210460,CHEVROLET,SILVERADO 3500HD,2020.0,Truck
3940,ASC-9562276-00,,2023-09-27,2024-09-27,2023-10-23,2024-09-27,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,34 East 4th Avenue,NJ,08078,ACE TRANSPORTATION AND HAULING LLP,34 East 4th Avenue,Runnemede,NJ,08078,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.195,1-8,"Extra Heavy Trucks (45,001+)",1FUJGLD52ELFK2766,FREIGHTLINER,CASCADIA,2014.0,Truck
3941,ASC-9562276-00,,2023-09-27,2024-09-27,2023-10-23,2024-09-27,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,34 East 4th Avenue,NJ,08078,ACE TRANSPORTATION AND HAULING LLP,34 East 4th Avenue,Runnemede,NJ,08078,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.195,1-8,"Extra Heavy Trucks (45,001+)",1FUJGLD52ELFK2766,FREIGHTLINER,CASCADIA,2014.0,Truck
3942,ASC-9562276-00,,2023-09-27,2024-09-27,2023-10-23,2024-09-27,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,34 East 4th Avenue,NJ,08078,ACE TRANSPORTATION AND HAULING LLP,34 East 4th Avenue,Runnemede,NJ,08078,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.195,1-8,"Extra Heavy Trucks (45,001+)",1FUJGLD52ELFK2766,FREIGHTLINER,CASCADIA,2014.0,Truck
3943,ASC-9562276-00,,2023-09-27,2024-09-27,2023-10-23,2024-09-27,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,34 East 4th Avenue,NJ,08078,ACE TRANSPORTATION AND HAULING LLP,34 East 4th Avenue,Runnemede,NJ,08078,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.195,1-8,"Extra Heavy Trucks (45,001+)",1FUJGLD52ELFK2766,FREIGHTLINER,CASCADIA,2014.0,Truck
3944,ASC-4204686-00,,2023-10-23,2024-10-23,2023-10-23,2024-10-23,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,1333 Camden Ln,TX,78644,STRAIGHT SHOT HAULING LLC,1333 Camden Ln,Lockhart,TX,78644,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.12,1-8,"Medium Trucks (10,000 - 20,000)",1GC4YUEY6LF210460,CHEVROLET,SILVERADO 3500HD,2020.0,Truck
3945,ASC-4204686-00,,2023-10-23,2024-10-23,2023-10-23,2024-10-23,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,1333 Camden Ln,TX,78644,STRAIGHT SHOT HAULING LLC,1333 Camden Ln,Lockhart,TX,78644,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.12,1-8,"Medium Trucks (10,000 - 20,000)",1GC4YUEY6LF210460,CHEVROLET,SILVERADO 3500HD,2020.0,Truck
3946,ASC-4204686-00,,2023-10-23,2024-10-23,2023-10-23,2024-10-23,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,1333 Camden Ln,TX,78644,STRAIGHT SHOT HAULING LLC,1333 Camden Ln,Lockhart,TX,78644,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.12,1-8,"Medium Trucks (10,000 - 20,000)",1GC4YUEY6LF210460,CHEVROLET,SILVERADO 3500HD,2020.0,Truck
3947,ASC-4204686-00,,2023-10-23,2024-10-23,2023-10-23,2024-10-23,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,1333 Camden Ln,TX,78644,STRAIGHT SHOT HAULING LLC,1333 Camden Ln,Lockhart,TX,78644,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.12,1-8,"Medium Trucks (10,000 - 20,000)",1GC4YUEY6LF210460,CHEVROLET,SILVERADO 3500HD,2020.0,Truck
3948,ASC-6039051-00,,2023-10-14,2024-10-14,2023-10-24,2024-10-14,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,2141 Gamble R,GA,31405,R & B CONSULTANTS LLC,320 LAINER AVE W STE 200,FAYETTEVILLE,GA,30214-7443,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.284,1-8,"Extra Heavy Trucks (45,001+)",1FUJGLD50FLGJ3102,FREIGHTLINER,CASCADIA,2015.0,Truck
3949,ASC-6039051-00,,2023-10-14,2024-10-14,2023-10-24,2024-10-14,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,2141 Gamble R,GA,31405,R & B CONSULTANTS LLC,320 LAINER AVE W STE 200,FAYETTEVILLE,GA,30214-7443,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.284,1-8,"Extra Heavy Trucks (45,001+)",1FUJGLD50FLGJ3102,FREIGHTLINER,CASCADIA,2015.0,Truck
3950,ASC-6039051-00,,2023-10-14,2024-10-14,2023-10-24,2024-10-14,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,2141 Gamble R,GA,31405,R & B CONSULTANTS LLC,320 LAINER AVE W STE 200,FAYETTEVILLE,GA,30214-7443,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.284,1-8,"Extra Heavy Trucks (45,001+)",1FUJGLD50FLGJ3102,FREIGHTLINER,CASCADIA,2015.0,Truck
3951,ASC-6039051-00,,2023-10-14,2024-10-14,2023-10-24,2024-10-14,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,2141 Gamble R,GA,31405,R & B CONSULTANTS LLC,320 LAINER AVE W STE 200,FAYETTEVILLE,GA,30214-7443,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.284,1-8,"Extra Heavy Trucks (45,001+)",1FUJGLD50FLGJ3102,FREIGHTLINER,CASCADIA,2015.0,Truck
3952,ASC-2619155-00,,2023-09-06,2024-09-06,2023-10-24,2024-09-06,EN,Endorsement,-7824.29,100.0,1.0,750000.0,"$2,000,000",0.0,,-1369.25,25 E Spring Valley Ave,NJ,07607,NORTH BAY TRANSPORT INC,25 E Spring Valley Ave,Maywood,NJ,07607,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0672,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EH7CNN53846,Volvo,VNL,2012.0,Truck
3953,ASC-2619155-00,,2023-09-06,2024-09-06,2023-10-24,2024-09-06,EN,Endorsement,-651.64,100.0,1.0,750000.0,"$2,000,000",0.0,,-114.04,25 E Spring Valley Ave,NJ,07607,NORTH BAY TRANSPORT INC,25 E Spring Valley Ave,Maywood,NJ,07607,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0672,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EH7CNN53846,Volvo,VNL,2012.0,Truck
3954,ASC-2619155-00,,2023-09-06,2024-09-06,2023-10-24,2024-09-06,EN,Endorsement,0,100.0,1.0,750000.0,"$2,000,000",0.0,,0.0,25 E Spring Valley Ave,NJ,07607,NORTH BAY TRANSPORT INC,25 E Spring Valley Ave,Maywood,NJ,07607,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0672,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EH7CNN53846,Volvo,VNL,2012.0,Truck
3955,ASC-2619155-00,,2023-09-06,2024-09-06,2023-10-24,2024-09-06,EN,Endorsement,-86.89,100.0,1.0,750000.0,"$2,000,000",0.0,,-15.21,25 E Spring Valley Ave,NJ,07607,NORTH BAY TRANSPORT INC,25 E Spring Valley Ave,Maywood,NJ,07607,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0672,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EH7CNN53846,Volvo,VNL,2012.0,Truck
3956,ASC-2619155-00,,2023-09-06,2024-09-06,2023-10-24,2024-09-06,EN,Endorsement,12849.24,100.0,1.0,750000.0,"$2,000,000",0.0,,2248.62,25 E Spring Valley Ave,NJ,07607,NORTH BAY TRANSPORT INC,25 E Spring Valley Ave,Maywood,NJ,07607,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0672,1-8,"Extra Heavy Trucks (45,001+)",4V4ND4JHXYN246529,VOLVO,VNL64T,2000.0,Truck
3957,ASC-2619155-00,,2023-09-06,2024-09-06,2023-10-24,2024-09-06,EN,Endorsement,651.64,100.0,1.0,750000.0,"$2,000,000",0.0,,114.04,25 E Spring Valley Ave,NJ,07607,NORTH BAY TRANSPORT INC,25 E Spring Valley Ave,Maywood,NJ,07607,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0672,1-8,"Extra Heavy Trucks (45,001+)",4V4ND4JHXYN246529,VOLVO,VNL64T,2000.0,Truck
3958,ASC-2619155-00,,2023-09-06,2024-09-06,2023-10-24,2024-09-06,EN,Endorsement,0,100.0,1.0,750000.0,"$2,000,000",0.0,,0.0,25 E Spring Valley Ave,NJ,07607,NORTH BAY TRANSPORT INC,25 E Spring Valley Ave,Maywood,NJ,07607,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0672,1-8,"Extra Heavy Trucks (45,001+)",4V4ND4JHXYN246529,VOLVO,VNL64T,2000.0,Truck
3959,ASC-2619155-00,,2023-09-06,2024-09-06,2023-10-24,2024-09-06,EN,Endorsement,86.89,100.0,1.0,750000.0,"$2,000,000",0.0,,15.21,25 E Spring Valley Ave,NJ,07607,NORTH BAY TRANSPORT INC,25 E Spring Valley Ave,Maywood,NJ,07607,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0672,1-8,"Extra Heavy Trucks (45,001+)",4V4ND4JHXYN246529,VOLVO,VNL64T,2000.0,Truck
3960,ASC-1070116-00,,2023-10-03,2024-10-03,2023-10-23,2024-10-03,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,1441 WOODMONT LN NW #600,GA,30318,VALUE LOGISTICS INC,1441 WOODMONT LN NW #600,ATLANTA,GA,30318,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.738,1-8,"Extra Heavy Trucks (45,001+)",1HSHXSNR9FH697171,INTERNATIONAL,RF027,2015.0,Truck
3961,ASC-1070116-00,,2023-10-03,2024-10-03,2023-10-23,2024-10-03,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,1441 WOODMONT LN NW #600,GA,30318,VALUE LOGISTICS INC,1441 WOODMONT LN NW #600,ATLANTA,GA,30318,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.738,1-8,"Extra Heavy Trucks (45,001+)",1HSHXSNR9FH697171,INTERNATIONAL,RF027,2015.0,Truck
3962,ASC-1070116-00,,2023-10-03,2024-10-03,2023-10-23,2024-10-03,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,1441 WOODMONT LN NW #600,GA,30318,VALUE LOGISTICS INC,1441 WOODMONT LN NW #600,ATLANTA,GA,30318,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.738,1-8,"Extra Heavy Trucks (45,001+)",1HSHXSNR9FH697171,INTERNATIONAL,RF027,2015.0,Truck
3963,ASC-1070116-00,,2023-10-03,2024-10-03,2023-10-23,2024-10-03,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,1441 WOODMONT LN NW #600,GA,30318,VALUE LOGISTICS INC,1441 WOODMONT LN NW #600,ATLANTA,GA,30318,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.738,1-8,"Extra Heavy Trucks (45,001+)",1HSHXSNR9FH697171,INTERNATIONAL,RF027,2015.0,Truck
3964,ASC-7281930-00,,2023-09-07,2024-09-07,2023-10-24,2024-09-07,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,120 E Jersey Street,NJ,07206,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,07206,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.47,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EH2KN210285,VOLVO,VNL64T,2019.0,Truck
3965,ASC-7281930-00,,2023-09-07,2024-09-07,2023-10-24,2024-09-07,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,120 E Jersey Street,NJ,07206,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,07206,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.47,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EH2KN210285,VOLVO,VNL64T,2019.0,Truck
3966,ASC-7281930-00,,2023-09-07,2024-09-07,2023-10-24,2024-09-07,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,120 E Jersey Street,NJ,07206,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,07206,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.47,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EH2KN210285,VOLVO,VNL64T,2019.0,Truck
3967,ASC-7281930-00,,2023-09-07,2024-09-07,2023-10-24,2024-09-07,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,120 E Jersey Street,NJ,07206,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,07206,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.47,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EH2KN210285,VOLVO,VNL64T,2019.0,Truck
3968,ASC-7281930-00,,2023-09-07,2024-09-07,2023-10-24,2024-09-07,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,120 E Jersey Street,NJ,07206,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,07206,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.47,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EH6KN213237,VOLVO,VNL64T,2019.0,Truck
3969,ASC-7281930-00,,2023-09-07,2024-09-07,2023-10-24,2024-09-07,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,120 E Jersey Street,NJ,07206,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,07206,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.47,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EH6KN213237,VOLVO,VNL64T,2019.0,Truck
